,Unnamed: 0,Unnamed: 0.1,label,title,script,numerics,upper,word_count,num_exclamation_marks,num_question_marks,num_punctuation,avg_word,contro,names,nouns,adjectives,verbs,nouns_vs_words,adjectives_vs_words,verbs_vs_words
15732,15732,15732,success,Malcolm in the Middle,thats,0,0,2,0,0,1,6.0,0,0,1,0,0,0.5,0.0,0.0
15733,15733,15733,success,Malcolm in the Middle,red paint ass,0,0,6,1,0,0,3.5,0,0,2,1,0,0.3333333333333333,0.16666666666666666,0.0
15734,15734,15734,success,Malcolm in the Middle,intro tie yellow ribbonplaying good cookies,0,1,12,0,0,1,4.666666666666667,0,0,5,1,2,0.4166666666666667,0.08333333333333333,0.16666666666666666
15735,15735,15735,success,Malcolm in the Middle,breathy theyre good,0,0,6,0,0,2,4.333333333333333,0,0,2,1,1,0.3333333333333333,0.16666666666666666,0.16666666666666666
15736,15736,15736,success,Malcolm in the Middle,,0,0,5,0,1,0,3.0,0,0,0,0,1,0.0,0.0,0.2
15737,15737,15737,success,Malcolm in the Middle,mean want,0,1,8,0,1,1,3.0,0,0,0,0,4,0.0,0.0,0.5
15738,15738,15738,success,Malcolm in the Middle,joke,0,1,4,0,0,1,2.75,0,0,1,0,1,0.25,0.0,0.25
15739,15739,15739,success,Malcolm in the Middle,,0,0,1,0,1,0,5.0,0,0,1,0,0,1.0,0.0,0.0
15740,15740,15740,success,Malcolm in the Middle,,0,0,1,0,0,1,5.0,0,0,1,0,0,1.0,0.0,0.0
15741,15741,15741,success,Malcolm in the Middle,guy goes bar frog frog head,0,1,17,0,0,1,2.8235294117647056,0,0,5,0,2,0.29411764705882354,0.0,0.1176470588235294
15742,15742,15742,success,Malcolm in the Middle,head,0,0,3,0,0,1,3.333333333333333,0,0,1,0,0,0.3333333333333333,0.0,0.0
15743,15743,15743,success,Malcolm in the Middle,bartender wait screwed,0,1,7,0,0,2,4.428571428571429,0,1,2,0,1,0.2857142857142857,0.0,0.14285714285714285
15744,15744,15744,success,Malcolm in the Middle,frog goes bar,0,1,6,0,0,1,3.0,0,0,2,0,1,0.3333333333333333,0.0,0.16666666666666666
15745,15745,15745,success,Malcolm in the Middle,want watch tv,0,1,5,0,1,0,3.4,0,0,1,0,2,0.2,0.0,0.4
15746,15746,15746,success,Malcolm in the Middle,cant,0,0,1,0,0,1,6.0,0,0,1,0,0,1.0,0.0,0.0
15747,15747,15747,success,Malcolm in the Middle,allowed,0,0,2,0,0,1,5.5,0,0,0,0,1,0.0,0.0,0.5
15748,15748,15748,success,Malcolm in the Middle,,0,0,1,0,1,0,5.0,0,0,0,0,0,0.0,0.0,0.0
15749,15749,15749,success,Malcolm in the Middle,mean ever,0,0,3,0,1,1,4.333333333333333,0,0,0,0,1,0.0,0.0,0.3333333333333333
15750,15750,15750,success,Malcolm in the Middle,mom says tv makes stupid,0,1,6,0,0,1,4.0,0,0,2,1,2,0.3333333333333333,0.16666666666666666,0.3333333333333333
15751,15751,15751,success,Malcolm in the Middle,tv makes normal,0,1,5,0,0,2,4.0,0,0,1,1,1,0.2,0.2,0.2
15752,15752,15752,success,Malcolm in the Middle,,0,0,5,0,1,0,3.4,0,0,0,0,1,0.0,0.0,0.2
15753,15753,15753,success,Malcolm in the Middle,hes wheelchair,0,0,4,0,0,1,4.5,0,0,2,0,0,0.5,0.0,0.0
15754,15754,15754,success,Malcolm in the Middle,day homework,0,0,8,0,1,1,3.625,0,0,1,0,3,0.125,0.0,0.375
15755,15755,15755,success,Malcolm in the Middle,mostly read comics,0,0,3,0,0,1,5.666666666666668,0,0,1,1,0,0.3333333333333333,0.3333333333333333,0.0
15756,15756,15756,success,Malcolm in the Middle,comic books,0,0,4,0,1,0,4.5,0,0,1,1,1,0.25,0.25,0.25
15757,15757,15757,success,Malcolm in the Middle,whoa,0,0,1,1,0,0,5.0,0,0,1,0,0,1.0,0.0,0.0
15758,15758,15758,success,Malcolm in the Middle,really youngblood number one,0,0,6,0,1,1,5.666666666666668,0,1,2,0,1,0.3333333333333333,0.0,0.16666666666666666
15759,15759,15759,success,Malcolm in the Middle,want read,0,0,4,0,1,0,3.25,0,0,1,0,1,0.25,0.0,0.25
15760,15760,15760,success,Malcolm in the Middle,way,0,0,2,0,0,1,3.0,0,0,1,0,0,0.5,0.0,0.0
15761,15761,15761,success,Malcolm in the Middle,id wreck,0,0,3,0,0,1,3.6666666666666665,0,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333
15762,15762,15762,success,Malcolm in the Middle,read last savage dragon split two,0,0,14,0,1,0,3.7857142857142856,0,0,2,1,3,0.14285714285714285,0.07142857142857142,0.21428571428571427
15763,15763,15763,success,Malcolm in the Middle,,0,0,1,0,0,1,5.0,0,0,1,0,0,1.0,0.0,0.0
15764,15764,15764,success,Malcolm in the Middle,brilliant,0,0,1,0,0,1,10.0,0,0,1,0,0,1.0,0.0,0.0
15765,15765,15765,success,Malcolm in the Middle,never learn lesson anything,0,1,12,0,0,1,3.583333333333333,0,0,2,0,3,0.16666666666666666,0.0,0.25
15766,15766,15766,success,Malcolm in the Middle,gets pound everyone,0,0,7,0,0,1,4.0,0,0,2,0,1,0.2857142857142857,0.0,0.14285714285714285
15767,15767,15767,success,Malcolm in the Middle,galactic arrest,0,0,4,0,0,1,6.5,0,0,2,1,0,0.5,0.25,0.0
15768,15768,15768,success,Malcolm in the Middle,think space flatfoot,0,0,4,0,0,2,6.25,0,0,3,0,0,0.75,0.0,0.0
15769,15769,15769,success,Malcolm in the Middle,cannot escape,0,0,3,0,0,1,5.333333333333333,0,0,0,0,2,0.0,0.0,0.6666666666666666
15770,15770,15770,success,Malcolm in the Middle,give annihilated,0,0,5,0,0,1,4.4,0,0,0,0,3,0.0,0.0,0.6
15771,15771,15771,success,Malcolm in the Middle,saturday morning thing family better anyone else,0,0,13,0,0,1,4.769230769230768,0,0,5,2,2,0.38461538461538464,0.15384615384615385,0.15384615384615385
15772,15772,15772,success,Malcolm in the Middle,damn,0,0,1,1,0,0,5.0,0,0,1,0,0,1.0,0.0,0.0
15773,15773,15773,success,Malcolm in the Middle,boys keep house clean till dad comes home,0,0,12,0,0,2,4.166666666666667,0,0,3,1,3,0.25,0.08333333333333333,0.25
15774,15774,15774,success,Malcolm in the Middle,two slices pizza lunch,0,0,10,0,0,1,3.7,0,0,3,0,1,0.3,0.0,0.1
15775,15775,15775,success,Malcolm in the Middle,one,0,1,8,0,0,1,3.625,0,0,0,1,3,0.0,0.125,0.375
15776,15776,15776,success,Malcolm in the Middle,think theyre peas,0,1,4,0,0,1,4.5,0,0,1,1,1,0.25,0.25,0.25
15777,15777,15777,success,Malcolm in the Middle,phone rings somebody,0,0,7,0,0,1,4.0,0,2,3,0,1,0.42857142857142855,0.0,0.14285714285714285
15778,15778,15778,success,Malcolm in the Middle,,0,0,3,0,0,1,2.333333333333333,0,0,0,0,0,0.0,0.0,0.0
15779,15779,15779,success,Malcolm in the Middle,,0,0,3,0,0,1,2.333333333333333,0,0,0,0,0,0.0,0.0,0.0
15780,15780,15780,success,Malcolm in the Middle,hello,0,0,1,0,0,1,6.0,0,0,1,0,0,1.0,0.0,0.0
15781,15781,15781,success,Malcolm in the Middle,young master malcolm,0,0,3,0,0,1,6.333333333333332,0,3,3,0,0,1.0,0.0,0.0
15782,15782,15782,success,Malcolm in the Middle,francis hi,0,0,2,0,0,2,5.5,0,0,2,0,0,1.0,0.0,0.0
15783,15783,15783,success,Malcolm in the Middle,hey man wrote guys really long letter yesterday listen gave three minutes would put special prosecutor,0,1,28,0,1,5,4.464285714285714,0,0,6,2,5,0.21428571428571427,0.07142857142857142,0.17857142857142858
15784,15784,15784,success,Malcolm in the Middle,mom francis,0,0,3,0,0,2,5.333333333333333,0,0,2,0,0,0.6666666666666666,0.0,0.0
15785,15785,15785,success,Malcolm in the Middle,hey francis hows school,0,0,4,0,1,2,6.0,0,0,3,0,1,0.75,0.0,0.25
15786,15786,15786,success,Malcolm in the Middle,couldnt better mom,0,0,5,0,0,3,4.8,0,1,2,1,1,0.4,0.2,0.2
15787,15787,15787,success,Malcolm in the Middle,new roommate showed kill mice hammer yesterday general atmosphere simmering homoeroticism think really starting turn around,0,1,33,0,0,4,4.848484848484849,1,0,7,2,7,0.21212121212121213,0.060606060606060615,0.21212121212121213
15788,15788,15788,success,Malcolm in the Middle,honey summer,0,0,5,0,0,2,5.2,0,0,2,0,0,0.4,0.0,0.0
15789,15789,15789,success,Malcolm in the Middle,come push,0,0,4,1,0,1,3.5,0,0,1,0,1,0.25,0.0,0.25
15790,15790,15790,success,Malcolm in the Middle,give prom date,0,0,5,0,0,2,3.6,0,0,2,0,1,0.4,0.0,0.2
15791,15791,15791,success,Malcolm in the Middle,listen um shouldnt ask would able send allowance couple weeks early cause kind need,0,3,30,0,1,3,3.8,0,0,5,4,5,0.16666666666666666,0.13333333333333333,0.16666666666666666
15792,15792,15792,success,Malcolm in the Middle,god,0,0,3,1,0,1,3.0,0,0,1,0,0,0.3333333333333333,0.0,0.0
15793,15793,15793,success,Malcolm in the Middle,smoking,0,0,3,0,1,0,4.666666666666667,0,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333
15794,15794,15794,success,Malcolm in the Middle,,0,0,1,0,1,0,5.0,0,0,0,0,0,0.0,0.0,0.0
15795,15795,15795,success,Malcolm in the Middle,smoking,0,0,2,0,0,1,7.0,0,0,2,0,0,1.0,0.0,0.0
15796,15796,15796,success,Malcolm in the Middle,hear smoking,0,1,5,0,0,1,3.8,0,0,0,0,2,0.0,0.0,0.4
15797,15797,15797,success,Malcolm in the Middle,smoking arent,0,0,4,0,1,1,6.0,0,0,2,0,1,0.5,0.0,0.25
15798,15798,15798,success,Malcolm in the Middle,mom smoking,0,0,4,0,0,2,4.5,0,0,2,0,1,0.5,0.0,0.25
15799,15799,15799,success,Malcolm in the Middle,geez,0,0,1,0,0,1,5.0,0,0,1,0,0,1.0,0.0,0.0
15800,15800,15800,success,Malcolm in the Middle,seeing anguish father went quit didnt register,0,1,19,0,1,0,4.368421052631579,0,0,2,2,3,0.10526315789473684,0.10526315789473684,0.15789473684210525
15801,15801,15801,success,Malcolm in the Middle,listen,0,0,2,0,0,2,6.0,0,0,2,0,0,1.0,0.0,0.0
15802,15802,15802,success,Malcolm in the Middle,ill talk dad,0,0,5,0,0,1,3.6,0,0,3,0,0,0.6,0.0,0.0
15803,15803,15803,success,Malcolm in the Middle,maybe send part,0,0,8,0,0,1,3.25,0,0,1,0,1,0.125,0.0,0.125
15804,15804,15804,success,Malcolm in the Middle,honey go,0,1,5,0,0,2,3.2,0,0,1,0,2,0.2,0.0,0.4
15805,15805,15805,success,Malcolm in the Middle,late work,0,0,4,0,0,1,3.75,0,0,2,0,0,0.5,0.0,0.0
15806,15806,15806,success,Malcolm in the Middle,ill call later,0,0,4,0,0,1,4.25,0,0,1,0,1,0.25,0.0,0.25
15807,15807,15807,success,Malcolm in the Middle,thanks mom,0,0,3,0,0,3,5.333333333333333,0,1,3,0,0,1.0,0.0,0.0
15808,15808,15808,success,Malcolm in the Middle,love,0,1,3,0,0,1,3.0,0,0,0,0,1,0.0,0.0,0.3333333333333333
15809,15809,15809,success,Malcolm in the Middle,dial tone love,0,1,8,0,0,1,2.625,0,0,3,0,1,0.375,0.0,0.125
15810,15810,15810,success,Malcolm in the Middle,hes lucky,0,0,3,0,0,1,4.0,0,0,1,1,0,0.3333333333333333,0.3333333333333333,0.0
15811,15811,15811,success,Malcolm in the Middle,,0,1,2,0,0,1,3.0,0,0,0,0,1,0.0,0.0,0.5
15812,15812,15812,success,Malcolm in the Middle,never go anywhere,0,0,4,0,0,1,4.5,0,0,0,0,1,0.0,0.0,0.25
15813,15813,15813,success,Malcolm in the Middle,gets alabama,0,0,6,0,0,1,3.333333333333333,0,0,1,0,2,0.16666666666666666,0.0,0.3333333333333333
15814,15814,15814,success,Malcolm in the Middle,alabama nice,0,0,3,0,1,0,4.666666666666667,0,1,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
15815,15815,15815,success,Malcolm in the Middle,look dewey,0,0,4,0,0,2,3.75,0,1,1,0,1,0.25,0.0,0.25
15816,15816,15816,success,Malcolm in the Middle,got sequoia caverns biggest castiron statue world,0,0,11,0,0,1,5.181818181818182,0,2,5,1,1,0.4545454545454545,0.09090909090909093,0.09090909090909093
15817,15817,15817,success,Malcolm in the Middle,plus next florida disney world,0,0,10,0,0,1,4.5,0,2,3,2,1,0.3,0.2,0.1
15818,15818,15818,success,Malcolm in the Middle,bet goes disney world time,0,1,10,0,0,1,3.4,0,2,3,0,2,0.3,0.0,0.2
15819,15819,15819,success,Malcolm in the Middle,hey moron hes 1 6,1,0,5,0,0,3,3.4,0,0,2,0,1,0.4,0.0,0.2
15820,15820,15820,success,Malcolm in the Middle,doesnt kid stuff,0,0,5,0,0,1,4.0,1,0,1,0,3,0.2,0.0,0.6
15821,15821,15821,success,Malcolm in the Middle,goes parties drinks beer goes skiing,0,0,9,0,0,2,4.4444444444444455,0,0,3,0,3,0.3333333333333333,0.0,0.3333333333333333
15822,15822,15822,success,Malcolm in the Middle,genius,0,0,2,0,0,2,6.5,0,0,1,1,0,0.5,0.5,0.0
15823,15823,15823,success,Malcolm in the Middle,lots skiing alabama,0,0,7,0,0,1,4.0,0,0,2,0,2,0.2857142857142857,0.0,0.2857142857142857
15824,15824,15824,success,Malcolm in the Middle,shut,0,0,3,1,0,0,2.6666666666666665,0,1,1,0,0,0.3333333333333333,0.0,0.0
15825,15825,15825,success,Malcolm in the Middle,shut,0,0,4,1,0,0,2.75,0,0,0,0,1,0.0,0.0,0.25
15826,15826,15826,success,Malcolm in the Middle,shut,0,0,5,1,0,1,2.8,0,0,0,0,1,0.0,0.0,0.2
15827,15827,15827,success,Malcolm in the Middle,make,0,0,3,1,0,0,2.6666666666666665,0,0,0,0,1,0.0,0.0,0.3333333333333333
15828,15828,15828,success,Malcolm in the Middle,ill make screaming face,0,0,10,1,0,0,3.9,0,0,2,1,2,0.2,0.1,0.2
15829,15829,15829,success,Malcolm in the Middle,youd better fighting reese malcolm,0,0,9,1,0,2,5.111111111111111,0,1,1,1,2,0.1111111111111111,0.1111111111111111,0.2222222222222222
15830,15830,15830,success,Malcolm in the Middle,said better fighting doorbell ringing crying loud,0,1,15,1,0,1,4.266666666666667,0,0,2,2,4,0.13333333333333333,0.13333333333333333,0.26666666666666666
15831,15831,15831,success,Malcolm in the Middle,reese,0,0,1,1,0,0,6.0,0,0,0,1,0,0.0,1.0,0.0
15832,15832,15832,success,Malcolm in the Middle,malcolm,0,0,1,1,0,0,8.0,0,0,1,0,0,1.0,0.0,0.0
15833,15833,15833,success,Malcolm in the Middle,doorbell ringing yes,0,0,5,0,0,1,4.2,0,0,3,0,0,0.6,0.0,0.0
15834,15834,15834,success,Malcolm in the Middle,help,0,1,4,0,1,0,3.0,0,0,0,0,1,0.0,0.0,0.25
15835,15835,15835,success,Malcolm in the Middle,,0,0,1,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
15836,15836,15836,success,Malcolm in the Middle,good um hi,0,0,4,0,0,2,3.0,0,0,1,2,0,0.25,0.5,0.0
15837,15837,15837,success,Malcolm in the Middle,hel hello,0,0,2,0,0,1,4.5,0,0,2,0,0,1.0,0.0,0.0
15838,15838,15838,success,Malcolm in the Middle,,0,0,1,0,0,1,4.0,0,0,1,0,0,1.0,0.0,0.0
15839,15839,15839,success,Malcolm in the Middle,,0,0,2,0,1,0,3.5,0,0,1,0,0,0.5,0.0,0.0
15840,15840,15840,success,Malcolm in the Middle,caroline miller malcolms school,0,0,6,0,0,1,6.166666666666668,0,2,5,0,0,0.8333333333333334,0.0,0.0
15841,15841,15841,success,Malcolm in the Middle,sent letters left messages answering machine,0,1,13,0,0,1,4.6923076923076925,0,0,4,0,2,0.3076923076923077,0.0,0.15384615384615385
15842,15842,15842,success,Malcolm in the Middle,fine,0,0,2,0,0,2,5.0,0,0,2,0,0,1.0,0.0,0.0
15843,15843,15843,success,Malcolm in the Middle,caught,0,0,3,0,0,1,4.0,0,0,0,0,1,0.0,0.0,0.3333333333333333
15844,15844,15844,success,Malcolm in the Middle,want,0,0,4,0,1,0,3.5,0,0,0,0,2,0.0,0.0,0.5
15845,15845,15845,success,Malcolm in the Middle,um well three weeks havent responded really important mean well malcolms sake parents involved insult parenting skills,0,1,35,0,1,3,4.628571428571429,0,1,8,1,8,0.22857142857142854,0.028571428571428567,0.22857142857142854
15846,15846,15846,success,Malcolm in the Middle,,0,0,1,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
15847,15847,15847,success,Malcolm in the Middle,sure terrific parent,0,0,6,0,0,1,4.833333333333333,0,0,3,2,0,0.5,0.3333333333333333,0.0
15848,15848,15848,success,Malcolm in the Middle,screaming whos baby,0,0,7,0,1,0,3.8571428571428568,0,0,2,0,1,0.2857142857142857,0.0,0.14285714285714285
15849,15849,15849,success,Malcolm in the Middle,think tremendous opportunity could maybe put top,0,1,21,0,1,2,4.190476190476192,0,0,4,1,4,0.19047619047619047,0.047619047619047616,0.19047619047619047
15850,15850,15850,success,Malcolm in the Middle,theyre boobs lady,0,0,4,0,0,2,5.5,0,0,2,0,1,0.5,0.0,0.25
15851,15851,15851,success,Malcolm in the Middle,see mirror every morning,0,0,8,0,0,1,4.25,0,0,2,0,1,0.25,0.0,0.125
15852,15852,15852,success,Malcolm in the Middle,sure lot nicer mine,0,0,9,0,0,1,3.6666666666666665,0,0,5,1,1,0.5555555555555556,0.1111111111111111,0.1111111111111111
15853,15853,15853,success,Malcolm in the Middle,thats actually let tell something else,0,0,9,0,0,1,4.777777777777779,0,0,2,0,2,0.2222222222222222,0.0,0.2222222222222222
15854,15854,15854,success,Malcolm in the Middle,reason didnt respond load crap,0,1,13,0,0,1,3.692307692307693,0,0,4,0,3,0.3076923076923077,0.0,0.2307692307692308
15855,15855,15855,success,Malcolm in the Middle,,0,0,1,0,1,0,5.0,0,0,0,0,0,0.0,0.0,0.0
15856,15856,15856,success,Malcolm in the Middle,going stick malcolm special ed class,0,0,13,0,0,1,3.9230769230769234,0,0,2,2,3,0.15384615384615385,0.15384615384615385,0.2307692307692308
15857,15857,15857,success,Malcolm in the Middle,people,0,0,6,0,1,0,3.6666666666666665,0,0,1,0,1,0.16666666666666666,0.0,0.16666666666666666
15858,15858,15858,success,Malcolm in the Middle,label everybody,0,0,7,0,1,0,4.142857142857143,0,0,1,0,3,0.14285714285714285,0.0,0.42857142857142855
15859,15859,15859,success,Malcolm in the Middle,malcolm may little strange never shuts disturbed,0,2,20,0,0,4,3.8,0,0,1,3,5,0.05,0.15,0.25
15860,15860,15860,success,Malcolm in the Middle,good boy please,0,0,8,1,0,1,3.375,0,0,2,1,2,0.25,0.125,0.25
15861,15861,15861,success,Malcolm in the Middle,,0,0,3,0,1,0,4.0,0,0,0,0,1,0.0,0.0,0.3333333333333333
15862,15862,15862,success,Malcolm in the Middle,understand,0,0,6,0,1,1,4.833333333333333,0,0,1,0,2,0.16666666666666666,0.0,0.3333333333333333
15863,15863,15863,success,Malcolm in the Middle,could come minute could explain everything,0,2,15,0,1,1,3.933333333333333,0,0,3,0,2,0.2,0.0,0.13333333333333333
15864,15864,15864,success,Malcolm in the Middle,reese ow,0,0,2,1,0,1,4.5,0,0,1,1,0,0.5,0.5,0.0
15865,15865,15865,success,Malcolm in the Middle,ow,0,0,1,1,0,0,3.0,0,0,1,0,0,1.0,0.0,0.0
15866,15866,15866,success,Malcolm in the Middle,ow,0,0,1,1,0,0,3.0,0,0,1,0,0,1.0,0.0,0.0
15867,15867,15867,success,Malcolm in the Middle,good hon,0,0,2,0,0,2,4.5,0,0,1,1,0,0.5,0.5,0.0
15868,15868,15868,success,Malcolm in the Middle,wait wait wait wait,0,0,4,0,0,4,5.0,0,0,3,0,1,0.75,0.0,0.25
15869,15869,15869,success,Malcolm in the Middle,theres something talk,0,0,7,0,0,1,4.857142857142857,0,0,2,0,2,0.2857142857142857,0.0,0.2857142857142857
15870,15870,15870,success,Malcolm in the Middle,thought werent going mention biopsy,0,1,12,0,0,1,4.583333333333333,0,0,1,0,4,0.08333333333333333,0.0,0.3333333333333333
15871,15871,15871,success,Malcolm in the Middle,,0,0,3,0,0,1,4.0,0,0,0,0,0,0.0,0.0,0.0
15872,15872,15872,success,Malcolm in the Middle,malcolm,0,0,3,0,0,1,5.666666666666668,0,0,1,0,0,0.3333333333333333,0.0,0.0
15873,15873,15873,success,Malcolm in the Middle,didnt,0,1,4,0,0,1,3.0,0,0,0,0,2,0.0,0.0,0.5
15874,15874,15874,success,Malcolm in the Middle,,0,0,3,0,0,1,2.6666666666666665,0,0,0,0,1,0.0,0.0,0.3333333333333333
15875,15875,15875,success,Malcolm in the Middle,saw,0,1,3,0,0,1,2.6666666666666665,0,0,0,0,1,0.0,0.0,0.3333333333333333
15876,15876,15876,success,Malcolm in the Middle,teacher school came ran tests malcolm,0,1,13,0,0,1,4.153846153846153,0,1,4,0,2,0.3076923076923077,0.0,0.15384615384615385
15877,15877,15877,success,Malcolm in the Middle,iq 1 65,1,1,7,0,0,1,2.142857142857143,0,0,1,0,1,0.14285714285714285,0.0,0.14285714285714285
15878,15878,15878,success,Malcolm in the Middle,,0,0,1,0,1,0,4.0,0,0,0,0,0,0.0,0.0,0.0
15879,15879,15879,success,Malcolm in the Middle,malcolm,0,0,1,0,0,1,8.0,0,0,1,0,0,1.0,0.0,0.0
15880,15880,15880,success,Malcolm in the Middle,hes genius,0,0,3,0,0,1,4.0,0,0,2,0,0,0.6666666666666666,0.0,0.0
15881,15881,15881,success,Malcolm in the Middle,hes going special class,0,0,6,0,0,1,4.166666666666667,0,0,2,1,1,0.3333333333333333,0.16666666666666666,0.16666666666666666
15882,15882,15882,success,Malcolm in the Middle,,0,0,1,0,1,0,5.0,0,0,0,0,0,0.0,0.0,0.0
15883,15883,15883,success,Malcolm in the Middle,malcolms special,0,0,2,0,1,0,8.5,0,0,1,1,0,0.5,0.5,0.0
15884,15884,15884,success,Malcolm in the Middle,think came,0,0,7,0,1,0,4.0,0,0,0,0,3,0.0,0.0,0.42857142857142855
15885,15885,15885,success,Malcolm in the Middle,special program gifted children,0,0,8,0,0,1,5.125,0,0,2,2,1,0.25,0.25,0.125
15886,15886,15886,success,Malcolm in the Middle,advanced textbooks devoted teachers good things want waste normal kids,0,0,18,0,0,1,4.9444444444444455,0,0,4,3,5,0.2222222222222222,0.16666666666666666,0.2777777777777778
15887,15887,15887,success,Malcolm in the Middle,start monday,0,0,4,0,0,1,4.25,0,0,1,0,1,0.25,0.0,0.25
15888,15888,15888,success,Malcolm in the Middle,krelboyne class,0,0,4,0,1,0,5.0,0,0,2,0,0,0.5,0.0,0.0
15889,15889,15889,success,Malcolm in the Middle,mom,0,0,2,0,0,2,3.5,0,0,1,0,0,0.5,0.0,0.0
15890,15890,15890,success,Malcolm in the Middle,want,0,1,4,0,0,1,3.25,0,0,0,0,2,0.0,0.0,0.5
15891,15891,15891,success,Malcolm in the Middle,talking,0,0,5,0,1,0,4.6,0,0,0,0,2,0.0,0.0,0.4
15892,15892,15892,success,Malcolm in the Middle,course want,0,0,5,0,0,1,3.6,0,0,1,0,1,0.2,0.0,0.2
15893,15893,15893,success,Malcolm in the Middle,,0,0,1,0,0,1,3.0,0,0,0,0,0,0.0,0.0,0.0
15894,15894,15894,success,Malcolm in the Middle,want stay class,0,1,8,0,0,1,3.0,0,0,1,1,2,0.125,0.125,0.25
15895,15895,15895,success,Malcolm in the Middle,want krelboyne,0,1,7,0,0,1,3.571428571428572,0,0,1,0,3,0.14285714285714285,0.0,0.42857142857142855
15896,15896,15896,success,Malcolm in the Middle,mom seriously krelboynes butts kicked,0,0,7,0,0,3,6.2857142857142865,0,1,3,0,2,0.42857142857142855,0.0,0.2857142857142857
15897,15897,15897,success,Malcolm in the Middle,stop one minute,0,0,4,0,0,1,4.5,0,0,1,0,1,0.25,0.0,0.25
15898,15898,15898,success,Malcolm in the Middle,theres nothing wrong smart,0,0,6,0,0,1,5.666666666666668,0,0,2,2,1,0.3333333333333333,0.3333333333333333,0.16666666666666666
15899,15899,15899,success,Malcolm in the Middle,theres nothing wrong cut herd,0,0,10,0,0,1,4.6,0,0,3,1,2,0.3,0.1,0.2
15900,15900,15900,success,Malcolm in the Middle,makes one buffalo isnt indians run rest cliff,0,0,21,0,0,1,3.809523809523809,0,0,4,0,3,0.19047619047619047,0.0,0.14285714285714285
15901,15901,15901,success,Malcolm in the Middle,huh,0,0,2,0,1,0,2.5,0,1,1,0,0,0.5,0.0,0.0
15902,15902,15902,success,Malcolm in the Middle,mom isnt fair,0,0,4,0,0,2,4.5,0,0,3,0,0,0.75,0.0,0.0
15903,15903,15903,success,Malcolm in the Middle,want go,0,2,11,0,1,1,2.727272727272727,0,0,0,0,5,0.0,0.0,0.4545454545454545
15904,15904,15904,success,Malcolm in the Middle,,0,0,7,0,0,1,3.7142857142857135,0,0,0,0,0,0.0,0.0,0.0
15905,15905,15905,success,Malcolm in the Middle,whats best,0,0,8,0,0,1,3.375,0,0,1,0,3,0.125,0.0,0.375
15906,15906,15906,success,Malcolm in the Middle,malcolm going alabama,0,0,5,0,1,0,4.8,0,1,1,0,3,0.2,0.0,0.6
15907,15907,15907,success,Malcolm in the Middle,mom please,0,0,2,1,0,1,5.5,0,0,2,0,0,1.0,0.0,0.0
15908,15908,15908,success,Malcolm in the Middle,make go,0,0,4,1,0,0,3.5,0,0,1,0,2,0.25,0.0,0.5
15909,15909,15909,success,Malcolm in the Middle,please,0,0,1,1,0,0,7.0,0,0,0,0,1,0.0,0.0,1.0
15910,15910,15910,success,Malcolm in the Middle,malcolm calm,0,0,3,0,0,2,5.666666666666668,0,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333
15911,15911,15911,success,Malcolm in the Middle,isnt fair,0,0,4,1,0,0,3.75,0,0,0,1,1,0.0,0.25,0.25
15912,15912,15912,success,Malcolm in the Middle,thats,0,0,2,0,0,1,6.0,0,0,1,0,0,0.5,0.0,0.0
15913,15913,15913,success,Malcolm in the Middle,isnt fair,0,0,3,0,0,1,4.0,0,0,0,1,1,0.0,0.3333333333333333,0.3333333333333333
15914,15914,15914,success,Malcolm in the Middle,first time anyone family ever given edge going waste,0,0,22,0,0,1,3.772727272727273,0,0,4,1,6,0.18181818181818185,0.045454545454545456,0.2727272727272727
15915,15915,15915,success,Malcolm in the Middle,dad,0,0,1,0,1,0,4.0,0,0,1,0,0,1.0,0.0,0.0
15916,15916,15916,success,Malcolm in the Middle,honey,0,0,1,0,1,0,6.0,0,0,1,0,0,1.0,0.0,0.0
15917,15917,15917,success,Malcolm in the Middle,well look honey malcolm see crying loud,0,0,11,0,0,4,4.363636363636363,0,1,2,1,3,0.18181818181818185,0.09090909090909093,0.2727272727272727
15918,15918,15918,success,Malcolm in the Middle,come theres never iced tea pitcher,0,0,10,0,1,0,4.3,0,0,3,2,0,0.3,0.2,0.0
15919,15919,15919,success,Malcolm in the Middle,make fresh batch every morning gone time home,0,2,16,0,0,1,3.5625,0,0,4,1,3,0.25,0.0625,0.1875
15920,15920,15920,success,Malcolm in the Middle,want better family,0,1,5,1,0,0,3.8,0,0,1,1,1,0.2,0.2,0.2
15921,15921,15921,success,Malcolm in the Middle,malcolm go yogurt,0,0,4,0,0,1,4.75,0,1,3,0,1,0.75,0.0,0.25
15922,15922,15922,success,Malcolm in the Middle,look,0,0,3,0,0,1,3.6666666666666665,0,0,1,0,0,0.3333333333333333,0.0,0.0
15923,15923,15923,success,Malcolm in the Middle,gone,0,0,1,0,0,1,5.0,0,0,1,0,0,1.0,0.0,0.0
