,label,title,script
12545,fail,Charlie's Angels,She never mentioned you once.
12546,fail,Charlie's Angels,That doesn't mean we weren't close.
12547,fail,Charlie's Angels,I met Gloria when I was 5.
12548,fail,Charlie's Angels,St. Theresa's orphanage in El Salvador.
12549,fail,Charlie's Angels,How did you end up in central America?
12550,fail,Charlie's Angels,My parents were aid workers.
12551,fail,Charlie's Angels,They were killed in the civil war down there.
12552,fail,Charlie's Angels,"When I got to St. T's, Gloria took me under her wing and protected me."
12553,fail,Charlie's Angels,Wow.
12554,fail,Charlie's Angels,From orphan to car thief to jailbird.
12555,fail,Charlie's Angels,You should have your own reality show.
12556,fail,Charlie's Angels,I'm not bitter about the cards I've been dealt.
12557,fail,Charlie's Angels,"If you wanna survive, you have to adapt."
12558,fail,Charlie's Angels,Is that what you're doing right now?
12559,fail,Charlie's Angels,I know you're upset because Gloria came to me instead of you.
12560,fail,Charlie's Angels,But the fact that your feelings are hurt isn't my problem.
12561,fail,Charlie's Angels,Ding ding!
12562,fail,Charlie's Angels,"Love a catfight, but, ladies, please, back to your corners."
12563,fail,Charlie's Angels,Mm.
12564,fail,Charlie's Angels,"Eve, according to her phone records, you two have been talking a lot recently."
12565,fail,Charlie's Angels,Yeah.
12566,fail,Charlie's Angels,"When I got paroled, Gloria was helping me get back on my feet."
12567,fail,Charlie's Angels,"I swept her hard drive, if she was working a case on her downtime, she left no trace."
12568,fail,Charlie's Angels,Do you have any idea what she wanted to show you?
12569,fail,Charlie's Angels,"No, but I think we should go check out her apartment."
12570,fail,Charlie's Angels,Let's do it.
12571,fail,Charlie's Angels,Since when can the cops spare extra uniforms to babysit a victim's apartment?
12572,fail,Charlie's Angels,Let's find a way in.
12573,fail,Charlie's Angels,Yeah.
12574,fail,Charlie's Angels,"That's Gloria's balcony, third floor."
12575,fail,Charlie's Angels,"Ladies, I got this."
12576,fail,Charlie's Angels,Hand me the Prada.
12577,fail,Charlie's Angels,"Abby put the ""cat"" in ""cat burglar."
12578,fail,Charlie's Angels,""" Now the doughnut patrol makes sense."
12579,fail,Charlie's Angels,Somebody made it a crime scene.
12580,fail,Charlie's Angels,But why trash her place?
12581,fail,Charlie's Angels,They even gutted her gator.
12582,fail,Charlie's Angels,I gave this to her last Christmas.
12583,fail,Charlie's Angels,This is pointless.
12584,fail,Charlie's Angels,I wouldn't say that.
12585,fail,Charlie's Angels,"You grow up in an orphanage, you learn how to hide things that are valuable."
12586,fail,Charlie's Angels,"Hey, guys."
12587,fail,Charlie's Angels,Since when did Gloria have a cat?
12588,fail,Charlie's Angels,She didn't.
12589,fail,Charlie's Angels,"Yeah, she's allergic."
12590,fail,Charlie's Angels,Then what's she doing with a kitty litter box?
12591,fail,Charlie's Angels,That's my girl.
12592,fail,Charlie's Angels,Nuns force you to be crafty.
12593,fail,Charlie's Angels,"It's a class ""a"" floor safe."
12594,fail,Charlie's Angels,"Blast-resistant, biometric lock."
12595,fail,Charlie's Angels,"Last time I cracked one of these, it was under two minutes but that was after two cosmos, and I was hanging upside-down."
12596,fail,Charlie's Angels,I know this box.
12597,fail,Charlie's Angels,This was her mom's.
12598,fail,Charlie's Angels,"At St. T's orphanage, she never let it go."
12599,fail,Charlie's Angels,It's a DNA analysis report.
12600,fail,Charlie's Angels,Came back yesterday.
12601,fail,Charlie's Angels,Gloria had two samples tested.
12602,fail,Charlie's Angels,A flake of blood from the box and Saliva from this shot glass.
12603,fail,Charlie's Angels,Let's see.
12604,fail,Charlie's Angels,Club Cypher.
12605,fail,Charlie's Angels,That's on 10th and Collins.
12606,fail,Charlie's Angels,The two samples match.
12607,fail,Charlie's Angels,I wonder who the big winner is.
12608,fail,Charlie's Angels,This is nestor rodrigo.
12609,fail,Charlie's Angels,Why would Gloria be tracking him?
12610,fail,Charlie's Angels,"Oh, my God."
12611,fail,Charlie's Angels,She found him.
12612,fail,Charlie's Angels,Found who?
12613,fail,Charlie's Angels,Pajaro.
12614,fail,Charlie's Angels,How do you know about him?
12615,fail,Charlie's Angels,It's a long story.
12616,fail,Charlie's Angels,But I had no idea she tracked him down.
12617,fail,Charlie's Angels,Time-out.
12618,fail,Charlie's Angels,Rodrigo's a multimillionaire.
12619,fail,Charlie's Angels,He throws more white parties than diddy.
12620,fail,Charlie's Angels,You sure he's Pajaro?
12621,fail,Charlie's Angels,I swear on my life.
12622,fail,Charlie's Angels,We need to call Bos.
12623,fail,Charlie's Angels,"Yeah, we need to loop in Charlie."
12624,fail,Charlie's Angels,Hey!
12625,fail,Charlie's Angels,Come on!
12626,fail,Charlie's Angels,Drop the gun!
12627,fail,Charlie's Angels,Give me your keys.
12628,fail,Charlie's Angels,Eve.
12629,fail,Charlie's Angels,"Eve, what are you doing?"
12630,fail,Charlie's Angels,Keeping a promise I made to Gloria a long time ago.
12631,fail,Charlie's Angels,I'm serious.
12632,fail,Charlie's Angels,What promise did you make?
12633,fail,Charlie's Angels,To kill Pajaro.
12634,fail,Charlie's Angels,"Eve, put the gun down."
12635,fail,Charlie's Angels,Let's just talk this through.
12636,fail,Charlie's Angels,There's nothing to talk about.
12637,fail,Charlie's Angels,That's why Gloria called me the other night.
12638,fail,Charlie's Angels,So what's your big plan?
12639,fail,Charlie's Angels,Roll up to club Cypher and blow Rodrigo away?
12640,fail,Charlie's Angels,He has to pay.
12641,fail,Charlie's Angels,"We loved Gloria, too."
12642,fail,Charlie's Angels,"We wanna get justice, but this isn't the way to do it."
12643,fail,Charlie's Angels,You have no idea what he's done.
12644,fail,Charlie's Angels,How about trafficking underage girls?
12645,fail,Charlie's Angels,He was behind a case we just broke.
12646,fail,Charlie's Angels,16-year-old runaway.
12647,fail,Charlie's Angels,"We managed to help her, but there were others we couldn't save."
12648,fail,Charlie's Angels,"We can rescue them, then take down Pajaro's entire operation, but not if you kill him."
12649,fail,Charlie's Angels,He can't hurt another girl.
12650,fail,Charlie's Angels,He won't.
12651,fail,Charlie's Angels,You have our word.
12652,fail,Charlie's Angels,Ahem.
12653,fail,Charlie's Angels,All right.
12654,fail,Charlie's Angels,I got confirmation.
12655,fail,Charlie's Angels,The prints on that shot glass are Nestor Rodrigo's.
12656,fail,Charlie's Angels,"Just so we're clear, Eve, you're accusing one of the biggest developers in South Florida of trafficking kids."
12657,fail,Charlie's Angels,You're sure this is the same guy?
12658,fail,Charlie's Angels,"Before Rodrigo was on magazine covers, he led a death squad in El Salvador."
12659,fail,Charlie's Angels,I know because I saw him with my own eyes.
12660,fail,Charlie's Angels,Gloria dared me to sneak into the chapel at the orphanage.
12661,fail,Charlie's Angels,"There was a wooden angel on the altar, and we were gonna carve our initials in the back of it."
12662,fail,Charlie's Angels,That's when the trucks came.
12663,fail,Charlie's Angels,Pajaro was there to steal the girls And he murdered the nuns and the boys.
12664,fail,Charlie's Angels,They wore masks and attacked without warning.
12665,fail,Charlie's Angels,Wait.
12666,fail,Charlie's Angels,"If Rodrigo wore a mask, how can you be sure it's him?"
12667,fail,Charlie's Angels,I have an angel to thank for that.
12668,fail,Charlie's Angels,We hid under the altar.
12669,fail,Charlie's Angels,"Gloria was clutching her butterfly box so tight, I thought she'd break it."
12670,fail,Charlie's Angels,"Pajaro came in to search the chapel, and that's when I saw his face, and so did Gloria."
12671,fail,Charlie's Angels,"I knew what he was gonna do with us, so I hit him with the angel."
12672,fail,Charlie's Angels,Uhh!
12673,fail,Charlie's Angels,And then we ran for our lives.
12674,fail,Charlie's Angels,The faces of the girls we left behind still haunt me.
12675,fail,Charlie's Angels,Is that why you and Gloria made your pact to kill Pajaro?
12676,fail,Charlie's Angels,I get it.
12677,fail,Charlie's Angels,You wanted him to pay.
12678,fail,Charlie's Angels,How are we gonna nail this guy?
12679,fail,Charlie's Angels,We aren't.
12680,fail,Charlie's Angels,"Abby, Bos, and I will take it from here."
12681,fail,Charlie's Angels,What?
12682,fail,Charlie's Angels,"This isn't about revenge, Eve."
12683,fail,Charlie's Angels,"If we're gonna shut down Rodrigo's operation, we need him alive."
12684,fail,Charlie's Angels,"About tonight, I'm sorry."
12685,fail,Charlie's Angels,Too late.
12686,fail,Charlie's Angels,You're benched.
12687,fail,Charlie's Angels,Rodrigo's been giving the cops the middle finger for years.
12688,fail,Charlie's Angels,We don't exactly play by the rules either.
12689,fail,Charlie's Angels,"Yeah, we're angels, not saints."
12690,fail,Charlie's Angels,I ran Nestor Rodrigo past my intelligence sources.
12691,fail,Charlie's Angels,Let me guess.
12692,fail,Charlie's Angels,He's squeaky-clean.
12693,fail,Charlie's Angels,Spotless.
12694,fail,Charlie's Angels,Sarah Daniels is the only one of Pajaro's victims that has ever been saved.
12695,fail,Charlie's Angels,"Abby, was she able to give you any insight?"
12696,fail,Charlie's Angels,She said she was chained to some other girls.
12697,fail,Charlie's Angels,Most of them were speaking Spanish.
12698,fail,Charlie's Angels,Here's an interesting fact.
12699,fail,Charlie's Angels,His foundation builds orphanages in central America.
12700,fail,Charlie's Angels,Rodrigo must be using it to funnel girls into the country for trafficking.
12701,fail,Charlie's Angels,I squeegeed his database.
12702,fail,Charlie's Angels,Somehow he's keeping all of his illegal activity off the grid.
12703,fail,Charlie's Angels,The man runs a criminal enterprise in the 21st century.
12704,fail,Charlie's Angels,The information has to be there somewhere.
12705,fail,Charlie's Angels,"Actually, it's in someone."
12706,fail,Charlie's Angels,Her name is Nadia Kozlova.
12707,fail,Charlie's Angels,She has a photographic memory.
12708,fail,Charlie's Angels,One of my buddies at MI told me about her.
12709,fail,Charlie's Angels,Thought she was an urban legend.
12710,fail,Charlie's Angels,She absconded with $14 million from the Russian mob.
12711,fail,Charlie's Angels,Rodrigo's bodyguards aren't only for his protection.
12712,fail,Charlie's Angels,They're for hers.
12713,fail,Charlie's Angels,"They go with her everywhere, except inside his star island compound."
12714,fail,Charlie's Angels,Did we say that you were benched or no?
12715,fail,Charlie's Angels,"Actually, I thought miss French could assist you."
12716,fail,Charlie's Angels,Gloria was the only family I had.
12717,fail,Charlie's Angels,I wanna help.
12718,fail,Charlie's Angels,It's fortunate for you that I believe in second chances.
12719,fail,Charlie's Angels,Don't let me down.
12720,fail,Charlie's Angels,I won't.
12721,fail,Charlie's Angels,Is this okay with you guys?
12722,fail,Charlie's Angels,It's Charlie's call.
12723,fail,Charlie's Angels,"According to his Twitter feed, Rodrigo is hosting a charity fund-raiser at his mansion tomorrow night."
12724,fail,Charlie's Angels,Theme is heaven and hell.
12725,fail,Charlie's Angels,Sounds like we'll blend right in.
12726,fail,Charlie's Angels,"Big party, lots of security distractions."
12727,fail,Charlie's Angels,We go undercover and grab Nadia.
12728,fail,Charlie's Angels,"Hate to buzzkill the plan, but don't you think police might consider that kidnapping?"
12729,fail,Charlie's Angels,The police need evidence.
12730,fail,Charlie's Angels,I only need certainty.
12731,fail,Charlie's Angels,Nadia is the best way to link Rodrigo to his crimes and take him down.
12732,fail,Charlie's Angels,"Watch your backs, angels."
12733,fail,Charlie's Angels,"Good-bye, Charlie."
12734,fail,Charlie's Angels,"Thanks, Charlie."
12735,fail,Charlie's Angels,"Good-bye, Charlie."
12736,fail,Charlie's Angels,Bye.
12737,fail,Charlie's Angels,Let me introduce you to my party people in the club la-la-la la la la la la la la la la la la la tonight we gon' be it on the floor la-la-la la la la la la la la la la la la la tonight we gon' be it on the floor There's Rodrigo.
12738,fail,Charlie's Angels,"Bos, are you set?"
12739,fail,Charlie's Angels,Truck's in position in the back by the bathrooms.
12740,fail,Charlie's Angels,"Once the spray hits Nadia's stomach, she'll start cramping within 30 seconds."
12741,fail,Charlie's Angels,"When she heads to the bathroom, that's when we'll grab her and get her to the catering truck."
12742,fail,Charlie's Angels,"Eve, stay on Rodrigo."
12743,fail,Charlie's Angels,Let us know if he moves.
12744,fail,Charlie's Angels,Got it.
12745,fail,Charlie's Angels,"Get on the floor straight to L. A. , New York Vegas to Africa Abbs?"
12746,fail,Charlie's Angels,Hmm?
12747,fail,Charlie's Angels,You wanna take the first shot at Nadia?
12748,fail,Charlie's Angels,She's right by the ice sculpture.
12749,fail,Charlie's Angels,Hmm.
12750,fail,Charlie's Angels,Can hardly tell the two apart.
12751,fail,Charlie's Angels,Looks just like her.
12752,fail,Charlie's Angels,Abby Sampson?
12753,fail,Charlie's Angels,Bridget and Priscella.
12754,fail,Charlie's Angels,"Uh, Dalton prep?"
12755,fail,Charlie's Angels,"Uh, yeah."
12756,fail,Charlie's Angels,The Wentworth sisters.
12757,fail,Charlie's Angels,Sure.
12758,fail,Charlie's Angels,Hi.
12759,fail,Charlie's Angels,"It's been, uh, it's been forever."
12760,fail,Charlie's Angels,"Yeah, cute outfit."
12761,fail,Charlie's Angels,Uh Are you one of the servers?
12762,fail,Charlie's Angels,Yeah.
12763,fail,Charlie's Angels,Yeah.
12764,fail,Charlie's Angels,"Recession's a bitch, you know."
12765,fail,Charlie's Angels,Oh.
12766,fail,Charlie's Angels,"Considering what your father did, I'd call it payback."
12767,fail,Charlie's Angels,Do you know how much money he screwed our Uncle out of?
12768,fail,Charlie's Angels,"Uh, no idea."
12769,fail,Charlie's Angels,"I, uh, I haven't spoken to my dad in Oh."
12770,fail,Charlie's Angels,That's for my Facebook page.
12771,fail,Charlie's Angels,I'm sure all your old Dalton friends would love to see what you've been up to.
12772,fail,Charlie's Angels,Yeah.
12773,fail,Charlie's Angels,Blini?
12774,fail,Charlie's Angels,Ooh!
12775,fail,Charlie's Angels,Yeah.
12776,fail,Charlie's Angels,"Oh, sure."
12777,fail,Charlie's Angels,Thanks.
12778,fail,Charlie's Angels,Bye.
12779,fail,Charlie's Angels,You are so welcome.
12780,fail,Charlie's Angels,Nice friends.
12781,fail,Charlie's Angels,Yeah.
12782,fail,Charlie's Angels,You all right?
12783,fail,Charlie's Angels,I will be in about 30 seconds.
12784,fail,Charlie's Angels,"Oh, my God."
12785,fail,Charlie's Angels,Instant ex-lax.
12786,fail,Charlie's Angels,"Well, at least we know the gut juice works."
12787,fail,Charlie's Angels,No wonder Gloria liked you.
12788,fail,Charlie's Angels,"You're up next, Kate."
12789,fail,Charlie's Angels,Hors d'oeuvre?
12790,fail,Charlie's Angels,"No, thank you."
12791,fail,Charlie's Angels,We missed our window.
12792,fail,Charlie's Angels,"Time for plan ""B."
12793,fail,Charlie's Angels,""" As in, uh, plan Bosley?"
12794,fail,Charlie's Angels,Whoa.
12795,fail,Charlie's Angels,"Whoa, whoa, whoa."
12796,fail,Charlie's Angels,We never fully discussed plan Bosley.
12797,fail,Charlie's Angels,"Well, we know her deal with Rodrigo is strictly business."
12798,fail,Charlie's Angels,But Charlie's intel suggests she has a healthy appetite for the opposite sex.
12799,fail,Charlie's Angels,I'd say Bosley trumps Beluga any day of the week.
12800,fail,Charlie's Angels,I'll meet you at the catering truck.
12801,fail,Charlie's Angels,All right.
12802,fail,Charlie's Angels,That's the total number of guests.
12803,fail,Charlie's Angels,"58 servers, 29 busboys, 16 valets, 2 ice sculptures, and one very beautiful woman."
12804,fail,Charlie's Angels,What are you?
12805,fail,Charlie's Angels,"Doctor, lawyer, Internet billionaire?"
12806,fail,Charlie's Angels,Starving grad student.
12807,fail,Charlie's Angels,"My buddy's one of the caterers, so I tagged along for the free food and to watch the rich and famous in their natural habitat."
12808,fail,Charlie's Angels,And what do you think of the wildlife so far?
12809,fail,Charlie's Angels,Just got more exotic.
12810,fail,Charlie's Angels,"Guys, Rodrigo's on the move."
12811,fail,Charlie's Angels,He could be looking for Nadia.
12812,fail,Charlie's Angels,"Bos, time to put the party on wheels."
12813,fail,Charlie's Angels,Get Nadia to the catering truck.
12814,fail,Charlie's Angels,Why don't we find a place with a little more privacy?
12815,fail,Charlie's Angels,Yeah.
12816,fail,Charlie's Angels,The guest house is on the other end of the compound.
12817,fail,Charlie's Angels,My buddy's catering truck's right there.
12818,fail,Charlie's Angels,Down and dirty's not my style.
12819,fail,Charlie's Angels,Okay.
12820,fail,Charlie's Angels,Okay.
12821,fail,Charlie's Angels,Not down and dirty.
12822,fail,Charlie's Angels,We'll keep it nice and clean.
12823,fail,Charlie's Angels,You have five seconds to tell me who you really are.
12824,fail,Charlie's Angels,Fine.
12825,fail,Charlie's Angels,I'm a heartbreaker.
12826,fail,Charlie's Angels,Uhh!
12827,fail,Charlie's Angels,Ahh.
12828,fail,Charlie's Angels,"Nice job, Casanova."
12829,fail,Charlie's Angels,Took you long enough.
12830,fail,Charlie's Angels,"Guys, I lost rodrigo."
12831,fail,Charlie's Angels,Never mind.
12832,fail,Charlie's Angels,We got Nadia.
12833,fail,Charlie's Angels,Just get changed and get the hell out of there.
12834,fail,Charlie's Angels,Oh!
12835,fail,Charlie's Angels,(Chuckles) See?
12836,fail,Charlie's Angels,I knew the devil would get me eventually.
12837,fail,Charlie's Angels,"Eve, where are you?"
12838,fail,Charlie's Angels,Coming.
12839,fail,Charlie's Angels,"Eve, we have to move now."
12840,fail,Charlie's Angels,I'm delayed.
12841,fail,Charlie's Angels,Don't wait.
12842,fail,Charlie's Angels,Let's go.
12843,fail,Charlie's Angels,I kept that as a reminder of when I let two little girls get away.
12844,fail,Charlie's Angels,You killed my best friend.
12845,fail,Charlie's Angels,It was her own fault.
12846,fail,Charlie's Angels,She should've left the past alone.
12847,fail,Charlie's Angels,Nadia's missing.
12848,fail,Charlie's Angels,Your past is about to catch up with you Pajaro.
12849,fail,Charlie's Angels,Hmm.
12850,fail,Charlie's Angels,Ohh!
12851,fail,Charlie's Angels,"Eve, can you hear me?"
12852,fail,Charlie's Angels,What have we here?
12853,fail,Charlie's Angels,You're full of surprises.
12854,fail,Charlie's Angels,"Eve, are you there?"
12855,fail,Charlie's Angels,Ah!
12856,fail,Charlie's Angels,"Once I bring the ice princess out of sleep mode, she's all yours, detective."
12857,fail,Charlie's Angels,Hi.
12858,fail,Charlie's Angels,Easy.
12859,fail,Charlie's Angels,"The captain hasn't turned off the ""fasten seat belt"" sign."
12860,fail,Charlie's Angels,Where are you taking me?
12861,fail,Charlie's Angels,"You're 25,000 feet above the Atlantic en route to St. Petersburg."
12862,fail,Charlie's Angels,Ripping off a Russian crime boss wasn't exactly the smartest idea.
12863,fail,Charlie's Angels,Petrovski sent you?
12864,fail,Charlie's Angels,"These days, he hires pretty girls to do a man's job."
12865,fail,Charlie's Angels,"You hear that, Abbs?"
12866,fail,Charlie's Angels,She called us pretty.
12867,fail,Charlie's Angels,Such a sweetheart.
12868,fail,Charlie's Angels,"Whatever he's paying you, I'll double it."
12869,fail,Charlie's Angels,So turn the plane around.
12870,fail,Charlie's Angels,Rodrigo grabbed one of our team.
12871,fail,Charlie's Angels,Where would he take her?
12872,fail,Charlie's Angels,"As soon as we land in Miami, I'll tell you."
12873,fail,Charlie's Angels,You're lying.
12874,fail,Charlie's Angels,She'll be dead by then.
12875,fail,Charlie's Angels,It's my best offer.
12876,fail,Charlie's Angels,Here's some in-flight entertainment.
12877,fail,Charlie's Angels,It's a home movie of the last guy who crossed petrovski.
12878,fail,Charlie's Angels,Hope you're not squeamish.
12879,fail,Charlie's Angels,Now that guy is an artist with a nail gun.
12880,fail,Charlie's Angels,You think that scares me?
12881,fail,Charlie's Angels,Hmm?
12882,fail,Charlie's Angels,"Well, you should hear what he has in store for you."
12883,fail,Charlie's Angels,"If it makes you feel any better, he's all bent up about having to kill his little babushka."
12884,fail,Charlie's Angels,Isn't that what he used to call you?
12885,fail,Charlie's Angels,How did you know that?
12886,fail,Charlie's Angels,Enjoy your flight.
12887,fail,Charlie's Angels,"Oh, wait."
12888,fail,Charlie's Angels,Flamingo boat yard.
12889,fail,Charlie's Angels,He would have taken your friends there.
12890,fail,Charlie's Angels,"Okay, Bos, it's time to bail."
12891,fail,Charlie's Angels,Don't open that door!
12892,fail,Charlie's Angels,Are you insane?
12893,fail,Charlie's Angels,"Hey, relax."
12894,fail,Charlie's Angels,At least you're n in coach.
12895,fail,Charlie's Angels,Who took Nadia?
12896,fail,Charlie's Angels,Tell me where they took Nadia.
12897,fail,Charlie's Angels,Who took Nadia?
12898,fail,Charlie's Angels,!
12899,fail,Charlie's Angels,You had enough?
12900,fail,Charlie's Angels,Hmm?
12901,fail,Charlie's Angels,Just getting Warmed up.
12902,fail,Charlie's Angels,Just getting warmed up.
12903,fail,Charlie's Angels,"Oh, my God."
12904,fail,Charlie's Angels,Look.
12905,fail,Charlie's Angels,This is where Rodrigo must be storing the girls he traffics.
12906,fail,Charlie's Angels,Eve's running out of time.
12907,fail,Charlie's Angels,We gotta move now.
12908,fail,Charlie's Angels,New plan.
12909,fail,Charlie's Angels,You get the girls.
12910,fail,Charlie's Angels,I'll get Eve.
12911,fail,Charlie's Angels,Go.
12912,fail,Charlie's Angels,Uhh!
12913,fail,Charlie's Angels,Aah!
12914,fail,Charlie's Angels,Who took Nadia?
12915,fail,Charlie's Angels,!
12916,fail,Charlie's Angels,Tell me who took Nadia!
12917,fail,Charlie's Angels,Who took Nadia?
12918,fail,Charlie's Angels,Nadia's not as tough as this one.
12919,fail,Charlie's Angels,She'll break.
12920,fail,Charlie's Angels,Time to slash and burn.
12921,fail,Charlie's Angels,And kill her.
12922,fail,Charlie's Angels,Uhh!
12923,fail,Charlie's Angels,Bos!
12924,fail,Charlie's Angels,Uhh!
12925,fail,Charlie's Angels,Come on!
12926,fail,Charlie's Angels,You'll spend the rest of your life in a cage.
12927,fail,Charlie's Angels,"That's what you deserve, Pajaro."
12928,fail,Charlie's Angels,Aha.
12929,fail,Charlie's Angels,Thought I might find you here.
12930,fail,Charlie's Angels,"Gloria's Uncle used to own this garage, right?"
12931,fail,Charlie's Angels,Yeah.
12932,fail,Charlie's Angels,I rebuilt my first engine here when I was 13.
12933,fail,Charlie's Angels,But you're not here to talk about cars.
12934,fail,Charlie's Angels,Charlie told me he called you.
12935,fail,Charlie's Angels,Came by to see if you've considered his offer.
12936,fail,Charlie's Angels,Yeah.
12937,fail,Charlie's Angels,Um I'm just not sure why he'd want me.
12938,fail,Charlie's Angels,"Well, he keeps his criteria close to the vest."
12939,fail,Charlie's Angels,"My bet he's impressed with your abilities to adapt to situations, your above average driving skills, and the fact that your employment options are extremely limited."
12940,fail,Charlie's Angels,"Mm, yes, is that how he got you?"
12941,fail,Charlie's Angels,I was staring at a 20-year sentence for tax fraud.
12942,fail,Charlie's Angels,"Planted a virus in the I. R. S. Mainframe, skimmed a penny off everybody's tax return."
12943,fail,Charlie's Angels,My own personal stimulus package.
12944,fail,Charlie's Angels,"I've already done my time, and working for a voice in a box isn't really my style."
12945,fail,Charlie's Angels,First rule of the Townsend agency zero face time with the boss.
12946,fail,Charlie's Angels,"Tell him I appreciate the offer, but it's not for me."
12947,fail,Charlie's Angels,"You know why Charlie calls the women who work for him ""angels""?"
12948,fail,Charlie's Angels,Why?
12949,fail,Charlie's Angels,Because they show up when you least expect it when you need them the most.
12950,fail,Charlie's Angels,Trust me.
12951,fail,Charlie's Angels,I'm no angel.
12952,fail,Charlie's Angels,Why?
12953,fail,Charlie's Angels,Because you have a past you're not proud of?
12954,fail,Charlie's Angels,"Look at this as your second chance, like the one you gave Gloria."
12955,fail,Charlie's Angels,"She was with you the night you were arrested, but you let her walk away from the accident before the cops showed up."
12956,fail,Charlie's Angels,She had always protected me.
12957,fail,Charlie's Angels,I wanted to protect her.
12958,fail,Charlie's Angels,"Besides, she's the only family I had."
12959,fail,Charlie's Angels,"We're a family, too."
12960,fail,Charlie's Angels,I think you could use one of those right now.
12961,fail,Charlie's Angels,It's Charlie.
12962,fail,Charlie's Angels,Take my advice.
12963,fail,Charlie's Angels,Answer the call.
12964,fail,Charlie's Angels,"don't need your sad face, sorry, baby but I made up my mind The hours can be long."
12965,fail,Charlie's Angels,And Kate can be really bossy.
12966,fail,Charlie's Angels,Oh!
12967,fail,Charlie's Angels,And Abby will overshare and want to borrow all your clothes.
12968,fail,Charlie's Angels,"She's right, and I totally have dibs on those shoes."
12969,fail,Charlie's Angels,Just remember.
12970,fail,Charlie's Angels,We earn our wings together.
12971,fail,Charlie's Angels,"Turnin' up the, turnin' up the beat I'm ready."
12972,fail,Charlie's Angels,Welcome to the angels.
12973,fail,Charlie's Angels,I'm like a brand new chick Somebody would like to say hello.
12974,fail,Charlie's Angels,you wouldn't recognize me I trust you're all enjoying my yacht.
12975,fail,Charlie's Angels,It's amazing.
12976,fail,Charlie's Angels,The only thing we're missing is the owner.
12977,fail,Charlie's Angels,"We were hoping you would drop in on the celebration, Charlie."
12978,fail,Charlie's Angels,"Not today, angels, but know I'm always a phone call away."
12979,fail,Charlie's Angels,Cheers.
12980,fail,Bleep My Dad Says,Mom?
12981,fail,Bleep My Dad Says,"Hey, I need your help."
12982,fail,Bleep My Dad Says,I'm at dad's.
12983,fail,Bleep My Dad Says,Because I need to borrow money.
12984,fail,Bleep My Dad Says,I got laid off.
12985,fail,Bleep My Dad Says,I'm broke.
12986,fail,Bleep My Dad Says,[Suspenseful music.
12987,fail,Bleep My Dad Says,] You were married to the guy.
12988,fail,Bleep My Dad Says,What's the best way to get money from him?
12989,fail,Bleep My Dad Says,Yeah.
12990,fail,Bleep My Dad Says,I can't divorce him.
12991,fail,Bleep My Dad Says,I'm over-thinking this.
12992,fail,Bleep My Dad Says,I haven't seen him in two years.
12993,fail,Bleep My Dad Says,Maybe he's a different guy.
12994,fail,Bleep My Dad Says,Maybe he's mellowed.
12995,fail,Bleep My Dad Says,You know what?
12996,fail,Bleep My Dad Says,I bet he's changed.
12997,fail,Bleep My Dad Says,Guts or nuts.
12998,fail,Bleep My Dad Says,Your choice.
12999,fail,Bleep My Dad Says,[Whispers.
13000,fail,Bleep My Dad Says,] He hasn't changed.
13001,fail,Bleep My Dad Says,[Ben folds five's one angry dwarf and solemn faces.
13002,fail,Bleep My Dad Says,] Don't you think you wanna be just a little more like me Why didn't you call first?
13003,fail,Bleep My Dad Says,Almost decorated my Buick with your balls!
13004,fail,Bleep My Dad Says,"Come on, dad."
13005,fail,Bleep My Dad Says,You wouldn't do that to your Buick.
13006,fail,Bleep My Dad Says,I thought you were one of those jackasses who show up on my front door lookin' for a handout.
13007,fail,Bleep My Dad Says,Right.
13008,fail,Bleep My Dad Says,The elections are coming up.
13009,fail,Bleep My Dad Says,I'm talking about the girl scouts.
13010,fail,Bleep My Dad Says,They're nothing but beggars with merit badges.
13011,fail,Bleep My Dad Says,"There's nothing worse than someone coming to your home, trying to get money out of you."
13012,fail,Bleep My Dad Says,"What brings you to town, Henry?"
13013,fail,Bleep My Dad Says,"Um you know, I just I thought you and I could talk face-to-face."
13014,fail,Bleep My Dad Says,Here's my face.
13015,fail,Bleep My Dad Says,Talk.
13016,fail,Bleep My Dad Says,Okay.
13017,fail,Bleep My Dad Says,This isn't easy for me to say.
13018,fail,Bleep My Dad Says,"Dad, there comes a time in a young man's life Son, are you coming out to me?"
13019,fail,Bleep My Dad Says,Because you wouldn't last a minute in that world.
13020,fail,Bleep My Dad Says,Your skin's too pasty.
13021,fail,Bleep My Dad Says,You can't dance.
13022,fail,Bleep My Dad Says,"I'm not gay, dad."
13023,fail,Bleep My Dad Says,But thanks for letting me know I'd suck at it.
13024,fail,Bleep My Dad Says,Then what do you want?
13025,fail,Bleep My Dad Says,I just w mom says hi.
13026,fail,Bleep My Dad Says,She's in Italy.
13027,fail,Bleep My Dad Says,What's that got to do with anything?
13028,fail,Bleep My Dad Says,She was on the phone with me.
13029,fail,Bleep My Dad Says,"Uh, she's doing the Eat Pray love tour."
13030,fail,Bleep My Dad Says,"Although I told her if she wants to get to the love part, she'd better do a lot more praying and a lot less eating."
13031,fail,Bleep My Dad Says,"What's that, a joke?"
13032,fail,Bleep My Dad Says,You think it's funny to insult the woman who pushed a giant moron through a tiny opening?
13033,fail,Bleep My Dad Says,I did and then your visual kind of killed it for me.
13034,fail,Bleep My Dad Says,Are we done here?
